time_aest,model,level,normal_velocity_inward_positive_ms,salinity_psu,temperature_degC,salt_advection_index_psu_ms,valid_segment_count
2011-05-05 04:00:00,SCHISM,Near-bottom,-0.0891987567,27.4103674809,18.4877156471,-2.0745732993,6
2011-05-05 05:00:00,SCHISM,Near-bottom,-0.0722558097,26.8330106822,18.3922902495,-1.4624480108,6
2011-05-05 06:00:00,SCHISM,Near-bottom,-0.0655793476,27.5842542076,18.5398911641,-1.1879449334,6
2011-05-05 07:00:00,SCHISM,Near-bottom,-0.0331588296,28.6106794060,18.7426522932,-0.2495555242,6
2011-05-05 08:00:00,SCHISM,Near-bottom,-0.0017444217,29.9271538072,18.9971984851,0.6063318436,6
2011-05-05 09:00:00,SCHISM,Near-bottom,0.0249065167,31.8030025000,19.3660607209,1.3448218263,6
2011-05-05 10:00:00,SCHISM,Near-bottom,0.0489462105,33.1715612786,19.6378997774,1.9397665470,6
2011-05-05 11:00:00,SCHISM,Near-bottom,0.0520352124,34.0919725399,19.8235093167,1.9064387271,6
2011-05-05 12:00:00,SCHISM,Near-bottom,0.0344283018,34.2339165626,19.8570320215,1.2835111194,6
2011-05-05 13:00:00,SCHISM,Near-bottom,0.0063220715,33.7792096338,19.7748740626,0.3738502981,6
2011-05-05 14:00:00,SCHISM,Near-bottom,-0.0199880295,32.7155901702,19.5705996264,-0.4250426251,6
2011-05-05 15:00:00,SCHISM,Near-bottom,-0.0668932548,30.8319876045,19.1959941711,-1.7636743021,6
2011-05-05 16:00:00,SCHISM,Near-bottom,-0.0802135843,28.9747511086,18.8056936213,-1.9825940977,6
2011-05-05 17:00:00,SCHISM,Near-bottom,-0.0713416038,28.0618144961,18.5894294023,-1.6379341465,6
2011-05-05 18:00:00,SCHISM,Near-bottom,-0.0629924154,28.2426967762,18.5975308914,-1.2896688699,6
2011-05-05 19:00:00,SCHISM,Near-bottom,-0.0500007038,28.8781212839,18.7060336189,-0.8609974200,6
2011-05-05 20:00:00,SCHISM,Near-bottom,-0.0099533983,29.8160624092,18.8869738344,0.2879386203,6
2011-05-05 21:00:00,SCHISM,Near-bottom,0.0176298368,31.5001857915,19.2279150439,1.0636718024,6
2011-05-05 22:00:00,SCHISM,Near-bottom,0.0427141004,33.0042437138,19.5399268939,1.7472692538,6
2011-05-05 23:00:00,SCHISM,Near-bottom,0.0319363285,33.7780875260,19.6918830087,1.2569008827,6
2011-05-06 00:00:00,SCHISM,Near-bottom,0.0344953673,33.8466948622,19.6953399991,1.3397193655,6
2011-05-06 01:00:00,SCHISM,Near-bottom,0.0045223958,33.3535425092,19.5785195302,0.3890122720,6
2011-05-06 02:00:00,SCHISM,Near-bottom,-0.0312371153,32.1830393360,19.2906532694,-0.7054227469,6
2011-05-06 03:00:00,SCHISM,Near-bottom,-0.0752813281,30.0943697911,18.7558063625,-1.9186284931,6
2011-05-06 04:00:00,SCHISM,Near-bottom,-0.0804031127,28.4132785855,18.3110181690,-1.9071474300,6
2011-05-06 05:00:00,SCHISM,Near-bottom,-0.0988289100,25.5537732423,17.5845668101,-2.2223728800,6
2011-05-06 06:00:00,SCHISM,Near-bottom,-0.0815717846,24.7542157743,17.3899736770,-1.6220719124,6
2011-05-06 07:00:00,SCHISM,Near-bottom,-0.0559973689,27.2772854520,18.0363900135,-0.8526809455,6
2011-05-06 08:00:00,SCHISM,Near-bottom,-0.0327917284,28.3589644498,18.3159211911,-0.1839300073,6
2011-05-06 09:00:00,SCHISM,Near-bottom,0.0189247543,30.5099242250,18.8573394658,1.2194315436,6
2011-05-06 10:00:00,SCHISM,Near-bottom,0.0511653637,32.5315801241,19.3744116917,2.1185046437,6
2011-05-06 11:00:00,SCHISM,Near-bottom,0.0499260714,33.4658238384,19.6175757213,1.9255132470,6
2011-05-06 12:00:00,SCHISM,Near-bottom,0.0626044159,34.2329817663,19.8143853514,2.2541701350,6
2011-05-06 13:00:00,SCHISM,Near-bottom,0.0333525971,34.1677578603,19.7997384986,1.2603535363,6
2011-05-06 14:00:00,SCHISM,Near-bottom,-0.0036686035,33.6061270960,19.6608788913,0.0573075486,6
2011-05-06 15:00:00,SCHISM,Near-bottom,-0.0396956222,32.0826725457,19.2637481049,-1.0417020428,6
2011-05-06 16:00:00,SCHISM,Near-bottom,-0.0735001145,30.2983738089,18.7743527650,-1.9202519510,6
2011-05-06 17:00:00,SCHISM,Near-bottom,-0.0796521054,28.3778910589,18.2125504832,-1.9067159672,6
2011-05-06 18:00:00,SCHISM,Near-bottom,-0.0708069071,27.7255731124,17.9817675577,-1.5727278367,6
2011-05-06 19:00:00,SCHISM,Near-bottom,-0.0717635002,27.4576648025,17.8722976463,-1.4617178663,6
2011-05-06 20:00:00,SCHISM,Near-bottom,-0.0506160518,28.3666455879,18.1142978936,-0.7956398971,6
2011-05-06 21:00:00,SCHISM,Near-bottom,0.0005450560,29.8672903557,18.5308559568,0.6308452813,6
2011-05-06 22:00:00,SCHISM,Near-bottom,0.0362670857,31.9098650101,19.0989972986,1.6666991195,6
2011-05-06 23:00:00,SCHISM,Near-bottom,0.0411331127,33.2763251766,19.4778137501,1.6523017561,6
2011-05-07 00:00:00,SCHISM,Near-bottom,0.0510544846,33.9145031623,19.6500809554,1.9007865498,6
2011-05-01 01:00:00,SCHISM,Surface,-0.0869930792,20.8129812945,19.9525347316,-1.7393279646,6
2011-05-01 02:00:00,SCHISM,Surface,-0.0826172223,12.2365936499,19.9061252851,-1.0054006309,6
2011-05-01 03:00:00,SCHISM,Surface,-0.0424707528,10.6383016737,19.8606049226,-0.4488957696,6
2011-05-01 04:00:00,SCHISM,Surface,-0.0500230132,22.8327448890,19.9093834056,0.1973413401,6
2011-05-01 05:00:00,SCHISM,Surface,-0.0282458531,29.5002234812,19.9378375840,-0.1009799440,6
2011-05-01 06:00:00,SCHISM,Surface,0.0046003079,30.8350534232,19.9424896869,0.8872950529,6
2011-05-01 07:00:00,SCHISM,Surface,0.0117976506,32.0154134291,19.9483899618,0.8856871479,6
2011-05-01 08:00:00,SCHISM,Surface,0.0134639129,32.8954762444,19.9522136220,0.7565064066,6
2011-05-01 09:00:00,SCHISM,Surface,-0.0075256567,32.7277921085,19.9458314055,0.0827115678,6
2011-05-01 10:00:00,SCHISM,Surface,-0.0456341520,31.7796619096,19.9378630112,-1.0292576683,6
2011-05-01 11:00:00,SCHISM,Surface,-0.0687938925,30.3866909148,19.9165296996,-1.6809755453,6
2011-05-01 12:00:00,SCHISM,Surface,-0.1148422244,28.8974146708,19.8881517393,-2.8647857161,6
2011-05-01 13:00:00,SCHISM,Surface,-0.1315675353,27.8693997600,19.8666264935,-3.2186940082,6
2011-05-01 14:00:00,SCHISM,Surface,-0.1277630207,27.4516149080,19.8588819516,-2.9924032536,6
2011-05-01 15:00:00,SCHISM,Surface,-0.1179678213,27.5097609329,19.8580141058,-2.6112599279,6
2011-05-01 16:00:00,SCHISM,Surface,-0.0825851334,28.0451750418,19.8633082788,-1.5968531196,6
2011-05-01 17:00:00,SCHISM,Surface,-0.0568216597,29.1501542353,19.8717275915,-0.9271409605,6
2011-05-01 18:00:00,SCHISM,Surface,-0.0044289248,31.2781512556,19.9014853922,0.5406199843,6
2011-05-01 19:00:00,SCHISM,Surface,0.0085304628,32.6676797655,19.9185613806,0.6614450834,6
2011-05-01 20:00:00,SCHISM,Surface,0.0118278116,33.2465432218,19.9182414360,0.6451127225,6
2011-05-01 21:00:00,SCHISM,Surface,0.0014009222,33.0192320883,19.8999894779,0.3356569795,6
2011-05-01 22:00:00,SCHISM,Surface,-0.0351181438,32.1672962105,19.8668976678,-0.7433283449,6
2011-05-01 23:00:00,SCHISM,Surface,-0.0815539019,30.4066308081,19.7844366910,-2.0934398918,6
2011-05-02 00:00:00,SCHISM,Surface,-0.1147939970,29.0158839336,19.7148598363,-2.8918691728,6
2011-05-02 01:00:00,SCHISM,Surface,-0.1425506826,27.6617769560,19.6437412673,-3.5106886933,6
2011-05-02 02:00:00,SCHISM,Surface,-0.1415604628,26.9640279228,19.6109346902,-3.3559049976,6
2011-05-02 03:00:00,SCHISM,Surface,-0.1335042023,27.0364073119,19.6169279808,-3.0269373416,6
2011-05-02 04:00:00,SCHISM,Surface,-0.1097512483,27.3539543740,19.6284874418,-2.2962495380,6
2011-05-02 05:00:00,SCHISM,Surface,-0.0723948680,28.1073213275,19.6538931313,-1.2578189589,6
2011-05-02 06:00:00,SCHISM,Surface,-0.0321352848,29.9774269293,19.7301088067,-0.2130086806,6
2011-05-02 07:00:00,SCHISM,Surface,0.0048951597,31.8108915292,19.8136074358,0.7480319170,6
2011-05-02 08:00:00,SCHISM,Surface,0.0206426411,33.0598096837,19.8693501359,0.9870800124,6
2011-05-02 09:00:00,SCHISM,Surface,0.0151690475,33.5464538218,19.8885652190,0.7034799616,6
2011-05-02 10:00:00,SCHISM,Surface,-0.0073787141,33.1109126378,19.8626555120,0.0044904606,6
2011-05-02 11:00:00,SCHISM,Surface,-0.0452291523,32.0507070462,19.8146484981,-1.1043865898,6
2011-05-02 12:00:00,SCHISM,Surface,-0.0792104508,30.3928509913,19.7222609720,-2.0235157537,6
2011-05-02 13:00:00,SCHISM,Surface,-0.1140725150,29.1224584346,19.6462780979,-2.8988423286,6
2011-05-02 14:00:00,SCHISM,Surface,-0.1311732018,28.0899163217,19.5798699237,-3.2534204360,6
2011-05-02 15:00:00,SCHISM,Surface,-0.1276593275,27.7044252976,19.5524194178,-3.0610348657,6
2011-05-02 16:00:00,SCHISM,Surface,-0.1048716114,27.9846831777,19.5653703697,-2.3370645618,6
2011-05-02 17:00:00,SCHISM,Surface,-0.0917271677,28.1570185179,19.5609475885,-1.9192254506,6
2011-05-02 18:00:00,SCHISM,Surface,-0.0433540166,29.5471984352,19.6283397109,-0.6047330921,6
2011-05-02 19:00:00,SCHISM,Surface,-0.0040566657,31.4861291690,19.7418082414,0.4812833518,6
2011-05-02 20:00:00,SCHISM,Surface,0.0097349649,32.8419335600,19.8191411842,0.6540986064,6
2011-05-02 21:00:00,SCHISM,Surface,0.0120199082,33.1697978121,19.8279813534,0.6649588372,6
2011-05-02 22:00:00,SCHISM,Surface,-0.0113685742,32.7089326223,19.7859781716,-0.0340755633,6
2011-05-02 23:00:00,SCHISM,Surface,-0.0474514275,31.8461392309,19.7167056046,-1.1026500343,6
2011-05-03 00:00:00,SCHISM,Surface,-0.0917954008,29.9746673991,19.5441538804,-2.3527448582,6
2011-05-03 01:00:00,SCHISM,Surface,-0.1157714590,28.8045713021,19.4309146143,-2.8873418380,6
2011-05-03 02:00:00,SCHISM,Surface,-0.1425983617,27.5730020157,19.3078405371,-3.4997261207,6
2011-05-03 03:00:00,SCHISM,Surface,-0.1426194361,26.8305933619,19.2359834603,-3.3572728115,6
2011-05-03 04:00:00,SCHISM,Surface,-0.1338210389,26.9289841229,19.2441197516,-3.0173323563,6
2011-05-03 05:00:00,SCHISM,Surface,-0.1208792160,26.9888225513,19.2447318816,-2.5723719377,6
2011-05-03 06:00:00,SCHISM,Surface,-0.0607036826,28.1549541564,19.3442944654,-0.9207524774,6
2011-05-03 07:00:00,SCHISM,Surface,-0.0203242975,30.3544645789,19.5403090964,0.1121789484,6
2011-05-03 08:00:00,SCHISM,Surface,0.0044382080,31.9088797357,19.6864361790,0.7010912182,6
2011-05-03 09:00:00,SCHISM,Surface,0.0325615665,33.2605714035,19.8182886829,1.3522604423,6
2011-05-03 10:00:00,SCHISM,Surface,0.0168402792,33.6534924936,19.8629828153,0.7420629710,6
2011-05-03 11:00:00,SCHISM,Surface,-0.0064614445,33.1861364072,19.8340474569,0.0240105432,6
2011-05-03 12:00:00,SCHISM,Surface,-0.0550518739,31.9255518054,19.7365287023,-1.4396275265,6
2011-05-03 13:00:00,SCHISM,Surface,-0.0878733710,30.1974886722,19.5808460839,-2.2809740264,6
2011-05-03 14:00:00,SCHISM,Surface,-0.1138902849,29.0367458620,19.4568144152,-2.8945375165,6
2011-05-03 15:00:00,SCHISM,Surface,-0.1306235588,28.1011496397,19.3473550698,-3.2587642575,6
2011-05-03 16:00:00,SCHISM,Surface,-0.1269761213,27.6705474463,19.2838683287,-3.0479496635,6
2011-05-03 17:00:00,SCHISM,Surface,-0.1168332742,27.7258373362,19.2655581465,-2.6653035625,6
2011-05-03 18:00:00,SCHISM,Surface,-0.0684531305,28.5308620883,19.3246151909,-1.2935640826,6
2011-05-03 19:00:00,SCHISM,Surface,-0.0431717711,29.8341064816,19.4377535863,-0.6366794879,6
2011-05-03 20:00:00,SCHISM,Surface,-0.0040507468,31.6065998135,19.6125446064,0.4660951708,6
2011-05-03 21:00:00,SCHISM,Surface,0.0220805282,33.0590199535,19.7550995824,1.0291313504,6
2011-05-03 22:00:00,SCHISM,Surface,0.0128213239,33.2742928832,19.7631843868,0.6734023552,6
2011-05-03 23:00:00,SCHISM,Surface,-0.0099556831,32.7995940497,19.7012092528,-0.0057831292,6
2011-05-04 00:00:00,SCHISM,Surface,-0.0568885962,31.7330992815,19.5659612322,-1.4184255213,6
2011-05-04 01:00:00,SCHISM,Surface,-0.0900241603,29.9462050490,19.3188954061,-2.2979396433,6
2011-05-04 02:00:00,SCHISM,Surface,-0.1254520038,28.5589793402,19.1158101144,-3.1608920404,6
2011-05-04 03:00:00,SCHISM,Surface,-0.1526052257,26.7685401387,18.8581248369,-3.7195412434,6
2011-05-04 04:00:00,SCHISM,Surface,-0.1437002226,26.1211000995,18.7784159722,-3.3167572747,6
2011-05-04 05:00:00,SCHISM,Surface,-0.1341845335,26.6915390683,18.8547773536,-3.0060115454,6
2011-05-04 06:00:00,SCHISM,Surface,-0.1075645532,27.1025352231,18.9062739918,-2.2201166231,6
2011-05-04 07:00:00,SCHISM,Surface,-0.0585975882,28.2287348564,19.0519636231,-0.8796840983,6
2011-05-04 08:00:00,SCHISM,Surface,-0.0072708799,30.6840668066,19.3871137319,0.4976498840,6
2011-05-04 09:00:00,SCHISM,Surface,0.0260016959,32.3301335168,19.6181133393,1.3199820655,6
2011-05-04 10:00:00,SCHISM,Surface,0.0359825944,33.4895046325,19.7815219906,1.4272707466,6
2011-05-04 11:00:00,SCHISM,Surface,0.0192471963,33.6366717705,19.7980316572,0.8295067897,6
2011-05-04 12:00:00,SCHISM,Surface,-0.0211921883,33.0298319693,19.7172335257,-0.4477345898,6
2011-05-04 13:00:00,SCHISM,Surface,-0.0528655175,31.8812719797,19.5636970909,-1.3696992977,6
2011-05-04 14:00:00,SCHISM,Surface,-0.0988156821,29.9922290108,19.2870602294,-2.6105901107,6
2011-05-04 15:00:00,SCHISM,Surface,-0.1250812953,28.5091292022,19.0485291455,-3.1786110259,6
2011-05-04 16:00:00,SCHISM,Surface,-0.1326646789,27.6843551201,18.9029742821,-3.2813373458,6
2011-05-04 17:00:00,SCHISM,Surface,-0.1271386783,27.4699362007,18.8500897135,-3.0249495375,6
2011-05-04 18:00:00,SCHISM,Surface,-0.1166081927,27.6447533946,18.8572565358,-2.6486236992,6
2011-05-04 19:00:00,SCHISM,Surface,-0.0810112957,28.1266252121,18.9127468957,-1.6086955722,6
2011-05-04 20:00:00,SCHISM,Surface,-0.0312748725,29.8969945946,19.1673170556,-0.2755210867,6
2011-05-04 21:00:00,SCHISM,Surface,0.0065371127,31.7758338862,19.4520527338,0.7721106936,6
2011-05-04 22:00:00,SCHISM,Surface,0.0108365645,32.9883762472,19.6297567557,0.6568833886,6
2011-05-04 23:00:00,SCHISM,Surface,0.0144209080,33.3378606561,19.6692339189,0.7107485773,6
2011-05-05 00:00:00,SCHISM,Surface,-0.0205709034,32.7461478809,19.5548771377,-0.3731197997,6
2011-05-05 01:00:00,SCHISM,Surface,-0.0554008158,31.6408678988,19.3537584499,-1.3824705135,6
2011-05-05 02:00:00,SCHISM,Surface,-0.0995172491,29.6771410883,18.9682645119,-2.5650196307,6
2011-05-05 03:00:00,SCHISM,Surface,-0.1247069993,28.3769773219,18.6964219746,-3.1310615174,6
2011-05-05 04:00:00,SCHISM,Surface,-0.1513410653,26.4860247515,18.3126444442,-3.6692481299,6
2011-05-05 05:00:00,SCHISM,Surface,-0.1444552680,25.9251803950,18.2148594467,-3.3174001051,6
2011-05-05 06:00:00,SCHISM,Surface,-0.1320305710,26.4967617477,18.3245519339,-2.9412018312,6
2011-05-05 07:00:00,SCHISM,Surface,-0.0819190578,27.4543376881,18.5121703785,-1.5492079505,6
2011-05-05 08:00:00,SCHISM,Surface,-0.0453462789,28.9243984334,18.7965724166,-0.5693579297,6
2011-05-05 09:00:00,SCHISM,Surface,-0.0063868219,31.0296702156,19.2130956728,0.4972424461,6
2011-05-05 10:00:00,SCHISM,Surface,0.0272495030,32.5223409329,19.5096193881,1.3144169706,6
2011-05-05 11:00:00,SCHISM,Surface,0.0360737298,33.6090328156,19.7284487011,1.4082593911,6
2011-05-05 12:00:00,SCHISM,Surface,0.0181772658,33.7459705336,19.7620042449,0.7708969693,6
2011-05-05 13:00:00,SCHISM,Surface,-0.0164414419,33.1483875488,19.6548410996,-0.3227717948,6
2011-05-05 14:00:00,SCHISM,Surface,-0.0514934628,31.9073133685,19.4175164662,-1.3593983179,6
2011-05-05 15:00:00,SCHISM,Surface,-0.1065202141,29.8548498347,19.0058967359,-2.8506293034,6
2011-05-05 16:00:00,SCHISM,Surface,-0.1317949138,27.9999322219,18.6110370274,-3.3512998505,6
2011-05-05 17:00:00,SCHISM,Surface,-0.1320708517,27.1229672522,18.3976295801,-3.2327660490,6
2011-05-05 18:00:00,SCHISM,Surface,-0.1272389519,27.2336458042,18.3873491739,-3.0079771051,6
2011-05-05 19:00:00,SCHISM,Surface,-0.1052035169,27.7969449145,18.4771061164,-2.3426374328,6
2011-05-05 20:00:00,SCHISM,Surface,-0.0554882926,28.8161072911,18.6714839871,-0.9480564985,6
2011-05-05 21:00:00,SCHISM,Surface,-0.0180508700,30.6788884607,19.0477921211,0.0599040973,6
2011-05-05 22:00:00,SCHISM,Surface,0.0191283051,32.3596117345,19.3963411218,1.0683899472,6
2011-05-05 23:00:00,SCHISM,Surface,0.0126282828,33.2141209010,19.5612128037,0.6700825063,6
2011-05-06 00:00:00,SCHISM,Surface,0.0146260716,33.2556977795,19.5551770371,0.7339531700,6
2011-05-06 01:00:00,SCHISM,Surface,-0.0209149405,32.6670628880,19.4193585453,-0.3640063616,6
2011-05-06 02:00:00,SCHISM,Surface,-0.0661626816,31.3178603883,19.0884971551,-1.7132648919,6
2011-05-06 03:00:00,SCHISM,Surface,-0.1189007709,29.0691948274,18.5116697987,-3.0870615619,6
2011-05-06 04:00:00,SCHISM,Surface,-0.1365516470,27.4101624804,18.0678800664,-3.3740451104,6
2011-05-06 05:00:00,SCHISM,Surface,-0.1592324843,24.7965706416,17.3970599204,-3.6799592768,6
2011-05-06 06:00:00,SCHISM,Surface,-0.1527432294,23.9878218622,17.1945736749,-3.3160562991,6
2011-05-06 07:00:00,SCHISM,Surface,-0.1197809771,26.1314493648,17.7421921115,-2.5343451921,6
2011-05-06 08:00:00,SCHISM,Surface,-0.0784920790,27.1709492552,18.0104249670,-1.4137759833,6
2011-05-06 09:00:00,SCHISM,Surface,-0.0224830291,29.5053133675,18.5995070490,0.0879349206,6
2011-05-06 10:00:00,SCHISM,Surface,0.0250268808,31.7804706351,19.1838155536,1.3946803055,6
2011-05-06 11:00:00,SCHISM,Surface,0.0300922142,32.8350356839,19.4586720184,1.3439780532,6
2011-05-06 12:00:00,SCHISM,Surface,0.0481887773,33.7759269299,19.7002680163,1.7979289911,6
2011-05-06 13:00:00,SCHISM,Surface,0.0167741070,33.6250348308,19.6651943542,0.7472886253,6
2011-05-06 14:00:00,SCHISM,Surface,-0.0280095041,32.9235761233,19.4934133271,-0.6763200782,6
2011-05-06 15:00:00,SCHISM,Surface,-0.0721115927,31.1709134481,19.0333056565,-1.9652482230,6
2011-05-06 16:00:00,SCHISM,Surface,-0.1166749052,29.3130732199,18.5153869356,-3.0962619545,6
2011-05-06 17:00:00,SCHISM,Surface,-0.1337013613,27.4147787741,17.9500770430,-3.3192528008,6
2011-05-06 18:00:00,SCHISM,Surface,-0.1339885935,26.7587104511,17.7125529714,-3.2137786767,6
2011-05-06 19:00:00,SCHISM,Surface,-0.1405121118,26.4521245163,17.5882716812,-3.2554037541,6
2011-05-06 20:00:00,SCHISM,Surface,-0.1100246369,27.2310114042,17.7902790401,-2.3630362701,6
2011-05-06 21:00:00,SCHISM,Surface,-0.0451353588,28.8234025381,18.2306337907,-0.5975584275,6
2011-05-06 22:00:00,SCHISM,Surface,0.0049160557,31.0972752386,18.8643091424,0.7953704878,6
2011-05-06 23:00:00,SCHISM,Surface,0.0190460250,32.6311430538,19.2887160849,1.0082445582,6
2011-05-07 00:00:00,SCHISM,Surface,0.0331699169,33.3375880295,19.4766891306,1.3553104719,6
2011-05-01 01:00:00,TUFLOW,Mid-depth,-0.0868999781,24.1873940646,19.9915692938,-0.6740237613,6
2011-05-01 02:00:00,TUFLOW,Mid-depth,-0.0183428540,23.1776490779,19.9764445262,0.7748465955,6
2011-05-01 03:00:00,TUFLOW,Mid-depth,0.0523022283,27.1959855893,19.9654427840,2.5497095001,6
2011-05-01 04:00:00,TUFLOW,Mid-depth,0.0056763389,27.3932882620,19.9588178852,1.2117152619,6
2011-05-01 05:00:00,TUFLOW,Mid-depth,0.0974116199,29.5275221387,19.9597310820,3.8256109869,6
2011-05-01 06:00:00,TUFLOW,Mid-depth,0.0922157123,31.1122140580,19.9653686456,3.5556929849,6
2011-05-01 07:00:00,TUFLOW,Mid-depth,0.0867313693,31.5026527080,19.9597797673,3.3080433807,6
2011-05-01 08:00:00,TUFLOW,Mid-depth,0.0851021225,31.7215336378,19.9565963724,3.2012220607,6
2011-05-01 09:00:00,TUFLOW,Mid-depth,0.0557066137,31.7985650782,19.9558412780,2.2298744747,6
2011-05-01 10:00:00,TUFLOW,Mid-depth,0.0299597213,31.6938778092,19.9551382212,1.4042091960,6
2011-05-01 11:00:00,TUFLOW,Mid-depth,0.0157217306,31.5742003628,19.9546286295,0.9429603767,6
2011-05-01 12:00:00,TUFLOW,Mid-depth,-0.0351437055,31.1900515177,19.9520033099,-0.6445097682,6
2011-05-01 13:00:00,TUFLOW,Mid-depth,-0.0266511756,30.7273455096,19.9506128482,-0.3564114537,6
2011-05-01 14:00:00,TUFLOW,Mid-depth,-0.0174423211,30.5566728667,19.9514801478,-0.0721196698,6
2011-05-01 15:00:00,TUFLOW,Mid-depth,-0.0099555719,30.4687295129,19.9487692775,0.1565865024,6
2011-05-01 16:00:00,TUFLOW,Mid-depth,0.0276219536,30.7334418631,19.9444082535,1.3085610621,6
2011-05-01 17:00:00,TUFLOW,Mid-depth,0.0377441412,31.3355950535,19.9474472634,1.6145955628,6
2011-05-01 18:00:00,TUFLOW,Mid-depth,0.0928041180,32.1116810837,19.9479796823,3.3312266880,6
2011-05-01 19:00:00,TUFLOW,Mid-depth,0.0768961745,32.6182350160,19.9451758071,2.7786146237,6
2011-05-01 20:00:00,TUFLOW,Mid-depth,0.0798494207,32.8628353892,19.9413949805,2.8625691145,6
2011-05-01 21:00:00,TUFLOW,Mid-depth,0.0644680116,33.0537908774,19.9371822862,2.3445555458,6
2011-05-01 22:00:00,TUFLOW,Mid-depth,0.0256636036,32.9603621977,19.9270927466,1.0741768090,6
2011-05-01 23:00:00,TUFLOW,Mid-depth,-0.0109111475,32.6446761353,19.9075670013,-0.1009771473,6
2011-05-02 00:00:00,TUFLOW,Mid-depth,-0.0341676738,32.2578923639,19.8864040160,-0.8224343440,6
2011-05-02 01:00:00,TUFLOW,Mid-depth,-0.0486170532,31.8291372682,19.8650503216,-1.2433195461,6
2011-05-02 02:00:00,TUFLOW,Mid-depth,-0.0247451081,31.5242534807,19.8444906610,-0.4588490652,6
2011-05-02 03:00:00,TUFLOW,Mid-depth,-0.0200389807,31.4452564992,19.8294039991,-0.2965921900,6
2011-05-02 04:00:00,TUFLOW,Mid-depth,0.0046008886,31.4764264787,19.8137751086,0.4899941338,6
2011-05-02 05:00:00,TUFLOW,Mid-depth,0.0343386658,31.7998383556,19.8120254332,1.4348569505,6
2011-05-02 06:00:00,TUFLOW,Mid-depth,0.0634283751,32.4045590556,19.8321688277,2.3602558134,6
2011-05-02 07:00:00,TUFLOW,Mid-depth,0.0930982459,32.9643248182,19.8522065961,3.2993073137,6
2011-05-02 08:00:00,TUFLOW,Mid-depth,0.0912895401,33.4364331513,19.8755239112,3.2249702592,6
2011-05-02 09:00:00,TUFLOW,Mid-depth,0.0758427444,33.6657621256,19.8890188941,2.6978600263,6
2011-05-02 10:00:00,TUFLOW,Mid-depth,0.0536386041,33.6978004420,19.8914870093,1.9499376421,6
2011-05-02 11:00:00,TUFLOW,Mid-depth,0.0174330049,33.5340587842,19.8807093950,0.7457000625,6
2011-05-02 12:00:00,TUFLOW,Mid-depth,-0.0098718956,33.2482968692,19.8659130230,-0.1450565250,6
2011-05-02 13:00:00,TUFLOW,Mid-depth,-0.0389996484,32.8576740208,19.8502937732,-1.0752534673,6
2011-05-02 14:00:00,TUFLOW,Mid-depth,-0.0386933508,32.4231099399,19.8311356661,-1.0233459301,6
2011-05-02 15:00:00,TUFLOW,Mid-depth,-0.0230594498,32.1489655514,19.8104797585,-0.4934091732,6
2011-05-02 16:00:00,TUFLOW,Mid-depth,-0.0017571566,32.0867392017,19.7878173070,0.2033766664,6
2011-05-02 17:00:00,TUFLOW,Mid-depth,0.0004887140,32.0820062605,19.7637292193,0.2811424526,6
2011-05-02 18:00:00,TUFLOW,Mid-depth,0.0566508553,32.4239963950,19.7601965854,2.0908421141,6
2011-05-02 19:00:00,TUFLOW,Mid-depth,0.0735864810,33.0057941932,19.7912965501,2.6286317095,6
2011-05-02 20:00:00,TUFLOW,Mid-depth,0.0770782796,33.3072914062,19.8022608922,2.7306216669,6
2011-05-02 21:00:00,TUFLOW,Mid-depth,0.0737851220,33.5520934012,19.8158825561,2.6134838899,6
2011-05-02 22:00:00,TUFLOW,Mid-depth,0.0430952809,33.5901649626,19.8126845502,1.5832705600,6
2011-05-02 23:00:00,TUFLOW,Mid-depth,0.0126512819,33.4344774925,19.7868233217,0.5745767358,6
2011-05-03 00:00:00,TUFLOW,Mid-depth,-0.0320164831,33.0981736910,19.7359954389,-0.8880031800,6
2011-05-03 01:00:00,TUFLOW,Mid-depth,-0.0355708412,32.6990968600,19.6746459447,-0.9688545506,6
2011-05-03 02:00:00,TUFLOW,Mid-depth,-0.0601668768,32.3077180344,19.6195658739,-1.7382506818,6
2011-05-03 03:00:00,TUFLOW,Mid-depth,-0.0309179612,31.9798418934,19.5627049891,-0.7722983597,6
2011-05-03 04:00:00,TUFLOW,Mid-depth,-0.0272518727,31.8843229111,19.5299129167,-0.6347825097,6
2011-05-03 05:00:00,TUFLOW,Mid-depth,-0.0150367645,31.7975184579,19.4882617817,-0.2294912810,6
2011-05-03 06:00:00,TUFLOW,Mid-depth,0.0520588287,32.2261628899,19.5186717778,1.9360628887,6
2011-05-03 07:00:00,TUFLOW,Mid-depth,0.0617748679,32.8596148334,19.6077516744,2.2530733831,6
2011-05-03 08:00:00,TUFLOW,Mid-depth,0.0849262913,33.2826417630,19.6738937009,2.9980818567,6
2011-05-03 09:00:00,TUFLOW,Mid-depth,0.1023314078,33.8069040016,19.7652807905,3.5734702420,6
2011-05-03 10:00:00,TUFLOW,Mid-depth,0.0599718547,33.9787510510,19.8104397976,2.1355706604,6
2011-05-03 11:00:00,TUFLOW,Mid-depth,0.0521929877,33.9551955381,19.8303653626,1.8746500850,6
2011-05-03 12:00:00,TUFLOW,Mid-depth,-0.0070021094,33.7452862305,19.8314861453,-0.1108072805,6
2011-05-03 13:00:00,TUFLOW,Mid-depth,-0.0223863116,33.4037470947,19.8138136106,-0.6037270779,6
