time_aest,model,level,segment_number,element_id,cell_number_one_based,cell_x,cell_y,segment_length_m,normal_x,normal_y,tuflow_water_level_m,schism_water_level_m,common_surface_z_m,common_bed_z_m,target_z_m,normal_velocity_inward_positive_ms,salinity_psu,temperature_degC,salt_advection_index_psu_ms,valid_support
2011-05-02 08:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0496923923,0.0492903517,0.0494913720,-3.9542045293,-0.4505086280,0.1278847358,34.9990543697,19.9873999375,4.4758448200,4
2011-05-02 09:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1099116802,0.1094273497,0.1096695149,-3.9542045293,-0.3903304851,0.0872054124,34.9999297215,19.9861233277,3.0521833041,4
2011-05-02 10:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1501462460,0.1495434471,0.1498448466,-3.9542045293,-0.3501551534,0.0566716418,34.8962075534,19.9783121845,1.9776253753,4
2011-05-02 11:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1600306034,0.1606495794,0.1603400914,-3.9542045293,-0.3396599086,0.0141764693,34.0034232962,19.9220760701,0.4820484869,4
2011-05-02 12:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1400039196,0.1426147117,0.1413093156,-3.9542045293,-0.3586906844,-0.0939182659,31.3735155017,19.7558928996,-2.9465461715,4
2011-05-02 13:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0903394222,0.0939884623,0.0921639422,-3.9542045293,-0.4078360578,-0.1313686262,29.9463409979,19.6757487305,-3.9340096762,4
2011-05-02 14:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0302817822,0.0358278977,0.0330548399,-3.9542045293,-0.4669451601,-0.1699058302,28.3338029094,19.5809370897,-4.8140783049,4
2011-05-02 15:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0197756290,-0.0137477846,-0.0167617068,-3.9542045293,-0.5167617068,-0.1742959502,27.7599145685,19.5458790452,-4.8384406871,4
2011-05-02 16:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0496494770,-0.0457849483,-0.0477172126,-3.9542045293,-0.5477172126,-0.1224679436,28.8905346698,19.6092413785,-3.5381643694,4
2011-05-02 17:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0697560310,-0.0669690677,-0.0683625494,-3.9542045293,-0.5683625494,-0.0701132942,29.9806590962,19.6598681894,-2.1020427719,4
2011-05-02 18:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0497846603,-0.0484453378,-0.0491149991,-3.9542045293,-0.5491149991,0.0057008612,31.9698295106,19.7645972735,0.1822555604,4
2011-05-02 19:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0000460148,-0.0005984598,-0.0002762225,-3.9542045293,-0.5002762225,0.1316318936,34.6626513787,19.9570555390,4.5627104369,4
2011-05-02 20:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0600092411,0.0593322868,0.0596707640,-3.9542045293,-0.4403292360,0.1148151314,34.9893546124,19.9825403330,4.0173073468,4
2011-05-02 21:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1201040745,0.1193312979,0.1197176862,-3.9542045293,-0.3802823138,0.0951492137,34.9991086495,19.9799902240,3.3301376692,4
2011-05-02 22:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1599566936,0.1593644151,0.1596605544,-3.9542045293,-0.3403394456,0.0740828457,34.9806965730,19.9741470997,2.5914695463,4
2011-05-02 23:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1699888706,0.1704215867,0.1702052286,-3.9542045293,-0.3297947714,0.0287221093,34.2331340099,19.9012217472,0.9832478176,4
2011-05-03 00:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1399519444,0.1428026281,0.1413772862,-3.9542045293,-0.3586227138,-0.1018513321,31.0229880139,19.5925498025,-3.1597326562,4
2011-05-03 01:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0904119015,0.0942207467,0.0923163241,-3.9542045293,-0.4076836759,-0.1343262248,29.6240684465,19.4646178273,-3.9792892787,4
2011-05-03 02:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0202405453,0.0263111529,0.0232758491,-3.9542045293,-0.4767241509,-0.1814545633,27.8234613369,19.2982694195,-5.0486940265,4
2011-05-03 03:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0392858982,-0.0327190977,-0.0360024980,-3.9542045293,-0.5360024980,-0.1921292294,26.9011422378,19.2171341933,-5.1684957291,4
2011-05-03 04:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0897684097,-0.0841290402,-0.0869487250,-3.9542045293,-0.5869487250,-0.1629732770,27.6505180273,19.2871459046,-4.5062955349,4
2011-05-03 05:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1297688484,-0.1254422652,-0.1276055568,-3.9542045293,-0.6276055568,-0.1309339698,28.2225390775,19.3350525706,-3.6952890781,4
2011-05-03 06:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1197054386,-0.1172764490,-0.1184909438,-3.9542045293,-0.6184909438,-0.0377667379,30.2938651116,19.5178280615,-1.1441004650,4
2011-05-03 07:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0799837112,-0.0797013942,-0.0798425527,-3.9542045293,-0.5798425527,0.0748357503,33.6086539475,19.8336984609,2.5151288347,4
2011-05-03 08:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0198147297,-0.0208880209,-0.0203513753,-3.9542045293,-0.5203513753,0.1462660668,34.9603070607,19.9863126987,5.1135066078,4
2011-05-03 09:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0596206188,0.0592432606,0.0594319397,-3.9542045293,-0.4405680603,0.1351388640,34.9992401833,19.9949704544,4.7297575576,4
2011-05-03 10:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1200106144,0.1194884455,0.1197495299,-3.9542045293,-0.3802504701,0.0887997806,34.9999525145,19.9998497763,3.1079881028,4
2011-05-03 11:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1598904133,0.1595117301,0.1597010717,-3.9542045293,-0.3402989283,0.0591340518,34.9442233396,20.0017456167,2.0663935135,4
2011-05-03 12:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1599538326,0.1608919194,0.1604228760,-3.9542045293,-0.3395771240,-0.0072669570,33.6551495280,19.8849579007,-0.2445705242,4
2011-05-03 13:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1301419735,0.1328581146,0.1315000440,-3.9542045293,-0.3684999560,-0.1022554352,31.1287375704,19.6461921246,-3.1830826071,4
2011-05-03 14:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0803682804,0.0841972004,0.0822827404,-3.9542045293,-0.4177172596,-0.1344548901,29.7369025335,19.5065191515,-3.9982719617,4
2011-05-03 15:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0203001499,0.0259281197,0.0231141348,-3.9542045293,-0.4768858652,-0.1714778278,28.2369163365,19.3494260477,-4.8420050763,4
2011-05-03 16:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0297598839,-0.0237653608,-0.0267626223,-3.9542045293,-0.5267626223,-0.1725834937,27.7295169741,19.2810357219,-4.7856569170,4
2011-05-03 17:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0698394775,-0.0654063324,-0.0676229050,-3.9542045293,-0.5676229050,-0.1349052000,28.5824683986,19.3427629693,-3.8559236159,4
2011-05-03 18:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0697305202,-0.0670911609,-0.0684108406,-3.9542045293,-0.5684108406,-0.0574184518,30.1634722721,19.4802406994,-1.7319398781,4
2011-05-03 19:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0500385761,-0.0488043013,-0.0494214387,-3.9542045293,-0.5494214387,0.0175773335,32.4777635168,19.6959823920,0.5708724809,4
2011-05-03 20:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0000028610,-0.0007860570,-0.0003915980,-3.9542045293,-0.5003915980,0.1426132741,34.8147267599,19.9625817534,4.9650421708,4
2011-05-03 21:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0699698925,0.0692830448,0.0696264687,-3.9542045293,-0.4303735313,0.1253557799,34.9955378924,19.9833432858,4.3868929445,4
2011-05-03 22:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1296885014,0.1294010598,0.1295447806,-3.9542045293,-0.3704552194,0.0977071367,34.9997046400,19.9794442677,3.4197209273,4
2011-05-03 23:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1698782444,0.1693848169,0.1696315306,-3.9542045293,-0.3303684694,0.0751685459,34.9929241453,19.9734093512,2.6303672232,4
2011-05-04 00:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1699411869,0.1706687861,0.1703049865,-3.9542045293,-0.3296950135,0.0113763981,33.9805106942,19.8293910817,0.3865758176,4
2011-05-04 01:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1399281025,0.1428574597,0.1413927811,-3.9542045293,-0.3586072189,-0.1018570643,30.9852489543,19.4154136551,-3.1560664939,4
2011-05-04 02:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0803258419,0.0845564857,0.0824411638,-3.9542045293,-0.4175588362,-0.1449894960,29.3009747233,19.1857560946,-4.2483335569,4
2011-05-04 03:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0005412102,0.0070008282,0.0037710192,-3.9542045293,-0.4962289808,-0.2011994174,26.6747537671,18.8307423382,-5.3669449173,4
2011-05-04 04:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0592968464,-0.0520338938,-0.0556653701,-3.9542045293,-0.5556653701,-0.2002376615,26.0474967666,18.7626259366,-5.2156898403,4
2011-05-04 05:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1097784042,-0.1037430007,-0.1067607025,-3.9542045293,-0.6067607025,-0.1683576134,27.2935005965,18.9346537754,-4.5950686215,4
2011-05-04 06:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1397280693,-0.1357302205,-0.1377291449,-3.9542045293,-0.6377291449,-0.1191397658,28.3479219425,19.0700189911,-3.3773647808,4
2011-05-04 07:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1298005581,-0.1274776904,-0.1286391243,-3.9542045293,-0.6286391243,-0.0302051008,30.5296758831,19.3524343054,-0.9221519365,4
2011-05-04 08:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0800449848,-0.0801119089,-0.0800784468,-3.9542045293,-0.5800784468,0.1074262715,34.0484738427,19.8474179935,3.6577005942,4
2011-05-04 09:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0004086494,-0.0009545608,-0.0006816051,-3.9542045293,-0.5006816051,0.1570208704,34.9844672601,19.9929513392,5.4932915003,4
2011-05-04 10:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0794465542,0.0793182311,0.0793823927,-3.9542045293,-0.4206176073,0.1306332185,34.9996960765,19.9973856778,4.5721229462,4
2011-05-04 11:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1399805546,0.1395035579,0.1397420562,-3.9542045293,-0.3602579438,0.1000044872,34.9999829052,19.9946202424,3.5001553437,4
2011-05-04 12:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1697261333,0.1696183323,0.1696722328,-3.9542045293,-0.3303277672,0.0523529752,34.9191369784,19.9832896819,1.8281207134,4
2011-05-04 13:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1697418690,0.1709560455,0.1703489573,-3.9542045293,-0.3296510427,-0.0073017357,33.5080275138,19.7787925139,-0.2446667618,4
2011-05-04 14:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1296498775,0.1330646514,0.1313572645,-3.9542045293,-0.3686427355,-0.1141525508,30.8136424980,19.3771962241,-3.5174558911,4
2011-05-04 15:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0700294971,0.0748929710,0.0724612341,-3.9542045293,-0.4275387659,-0.1530486139,28.9464250593,19.0884016553,-4.4302102326,4
2011-05-04 16:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0101547241,0.0165090268,0.0133318755,-3.9542045293,-0.4866681245,-0.1837024768,27.5008337367,18.8592013151,-5.0519712713,4
2011-05-04 17:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0395569801,-0.0337166500,-0.0366368151,-3.9542045293,-0.5366368151,-0.1728699990,27.5277688267,18.8459101072,-4.7587253701,4
2011-05-04 18:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0796346664,-0.0754150968,-0.0775248816,-3.9542045293,-0.5775248816,-0.1356569062,28.4571260975,18.9677372393,-3.8604056869,4
2011-05-04 19:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0897412300,-0.0869170618,-0.0883291459,-3.9542045293,-0.5883291459,-0.0696368185,29.7372768814,19.1436664984,-2.0708093534,4
2011-05-04 20:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0600667000,-0.0586895469,-0.0593781234,-3.9542045293,-0.5593781234,0.0169316698,32.3020101038,19.5211186760,0.5469269684,4
2011-05-04 21:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0002226830,-0.0007456679,-0.0004841754,-3.9542045293,-0.5004841754,0.1408916583,34.8023516061,19.9448956242,4.9033610319,4
2011-05-04 22:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0597498417,0.0593811431,0.0595654924,-3.9542045293,-0.4404345076,0.1124671603,34.9939457308,19.9771229497,3.9356697027,4
2011-05-04 23:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1200382710,0.1193696882,0.1197039796,-3.9542045293,-0.3802960204,0.0925418518,34.9994638408,19.9731957902,3.2389151962,4
2011-05-05 00:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1500074863,0.1495689781,0.1497882322,-3.9542045293,-0.3502117678,0.0562442463,34.8875600362,19.9427102878,1.9622245211,4
2011-05-05 01:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1499860287,0.1508583700,0.1504221993,-3.9542045293,-0.3495778007,0.0044924330,33.6739679210,19.6978686687,0.1512780457,4
2011-05-05 02:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1102797985,0.1129872318,0.1116335152,-3.9542045293,-0.3883664848,-0.1087798833,30.7258047510,19.1085319258,-3.3423494559,4
2011-05-05 03:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0501053333,0.0548875999,0.0524964666,-3.9542045293,-0.4475035334,-0.1510327759,28.8749059556,18.7435940853,-4.3610572016,4
2011-05-05 04:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0299060345,-0.0229193318,-0.0264126831,-3.9542045293,-0.5264126831,-0.2032668106,26.2249028985,18.2226385563,-5.3306523696,4
2011-05-05 05:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0893552303,-0.0822384450,-0.0857968377,-3.9542045293,-0.5857968377,-0.1951651260,26.0260139258,18.2013776339,-5.0793702872,4
2011-05-05 06:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1398336887,-0.1337170110,-0.1367753499,-3.9542045293,-0.6367753499,-0.1674716198,27.1322188541,18.4219300313,-4.5438766402,4
2011-05-05 07:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1497046947,-0.1463335408,-0.1480191178,-3.9542045293,-0.6480191178,-0.0902106729,28.8340053353,18.7517294293,-2.6011350244,4
2011-05-05 08:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1298832893,-0.1281840868,-0.1290336881,-3.9542045293,-0.6290336881,-0.0034287032,31.5145015497,19.2690311333,-0.1080538725,4
2011-05-05 09:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0801706314,-0.0806006249,-0.0803856281,-3.9542045293,-0.5803856281,0.1337881672,34.5829122683,19.9033223666,4.6267844496,4
2011-05-05 10:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0003354549,-0.0009288485,-0.0006321517,-3.9542045293,-0.5006321517,0.1529121529,34.9937962953,19.9956864938,5.3509767287,4
2011-05-05 11:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0795228481,0.0793513613,0.0794371047,-3.9542045293,-0.4205628953,0.1238625635,34.9998594427,20.0009670251,4.3351723113,4
2011-05-05 12:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1397545338,0.1395126175,0.1396335757,-3.9542045293,-0.3603664243,0.0862597125,34.9999886035,20.0039494345,3.0190889553,4
2011-05-05 13:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1699392796,0.1697246364,0.1698319580,-3.9542045293,-0.3301680420,0.0429544769,34.8312964740,19.9712414359,1.4961601204,4
2011-05-05 14:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1699516773,0.1710813681,0.1705165227,-3.9542045293,-0.3294834773,-0.0211286139,33.2248129013,19.6451233530,-0.7019942430,4
2011-05-05 15:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1196997166,0.1232128391,0.1214562778,-3.9542045293,-0.3785437222,-0.1216326516,30.6079309801,19.0956000699,-3.7229238047,4
2011-05-05 16:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0501887798,0.0553045852,0.0527466825,-3.9542045293,-0.4472533175,-0.1675684889,28.1481737307,18.5707401119,-4.7167469373,4
2011-05-05 17:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0097913742,-0.0029711537,-0.0063812639,-3.9542045293,-0.5063812639,-0.1937145099,26.6284596192,18.2326338997,-5.1583190052,4
2011-05-05 18:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0600318909,-0.0536623569,-0.0568471239,-3.9542045293,-0.5568471239,-0.1702474617,27.3460442768,18.3541964173,-4.6555946265,4
2011-05-05 19:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0897028446,-0.0857660543,-0.0877344495,-3.9542045293,-0.5877344495,-0.1237326211,28.6073807285,18.5976884962,-3.5396662009,4
2011-05-05 20:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0798013210,-0.0774495618,-0.0786254414,-3.9542045293,-0.5786254414,-0.0412698614,30.5577432577,18.9958779756,-1.2611138287,4
2011-05-05 21:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0401206017,-0.0395494331,-0.0398350174,-3.9542045293,-0.5398350174,0.0598680457,33.4466773399,19.6118449905,2.0023872091,4
2011-05-05 22:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0299551487,0.0292057116,0.0295804301,-3.9542045293,-0.4704195699,0.1436985716,34.9487440293,19.9680359472,5.0220845970,4
2011-05-05 23:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0898511410,0.0894313141,0.0896412275,-3.9542045293,-0.4103587725,0.1016658578,34.9977012700,19.9740899532,3.5580713218,4
2011-05-06 00:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1497037411,0.1493612609,0.1495325010,-3.9542045293,-0.3504674990,0.0957780624,34.9997640096,19.9709374435,3.3522095814,4
2011-05-06 01:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1798479557,0.1795411414,0.1796945485,-3.9542045293,-0.3203054515,0.0586140300,34.9019373305,19.9379648703,2.0457432002,4
2011-05-06 02:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1699736118,0.1711505708,0.1705620913,-3.9542045293,-0.3294379087,-0.0208793593,33.0890959580,19.4509107764,-0.6908791227,4
2011-05-06 03:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1103813648,0.1135897232,0.1119855440,-3.9542045293,-0.3880144560,-0.1309682232,29.9239305160,18.6198967549,-3.9190840113,4
2011-05-06 04:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0404670238,0.0458213426,0.0431441832,-3.9542045293,-0.4568558168,-0.1760293478,27.5336794825,17.9999631911,-4.8467356424,4
2011-05-06 05:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0495376587,-0.0425800238,-0.0460588413,-3.9542045293,-0.5460588413,-0.2189280343,24.2895543815,17.1969079416,-5.3176643939,4
2011-05-06 06:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1194143295,-0.1115426691,-0.1154784993,-3.9542045293,-0.6154784993,-0.2148856064,23.7890245270,17.0908598685,-5.1119189619,4
2011-05-06 07:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1596348286,-0.1536233048,-0.1566290667,-3.9542045293,-0.6566290667,-0.1638571459,26.7052394632,17.8424376984,-4.3758443191,4
2011-05-06 08:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1697266102,-0.1665056547,-0.1681161324,-3.9542045293,-0.6681161324,-0.0839488863,28.8554117591,18.3929917912,-2.4223796802,4
2011-05-06 09:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1298198700,-0.1287569290,-0.1292883995,-3.9542045293,-0.6292883995,0.0248255680,32.1627429533,19.2433405757,0.7984583618,4
2011-05-06 10:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0499618053,-0.0509963685,-0.0504790869,-3.9542045293,-0.5504790869,0.1607310237,34.8891166612,19.9679508008,5.6077634355,4
2011-05-06 11:00:00,SCHISM,Surface,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0298638344,0.0291879871,0.0295259107,-3.9542045293,-0.4704740893,0.1452786322,34.9984235990,20.0016503238,5.0845231079,4
