time_aest,location,element_id,tuflow_cell_number,x,y,bed_elevation_m,variable,level,unit,target_z_m,tuflow,schism,schism_minus_tuflow,schism_valid_nodes
2011-05-06 20:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4276333779,23.2137915678,2.1875476874,-21.0262438804,2
2011-05-06 21:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4209048302,23.8353490486,2.1485266469,-21.6868224017,2
2011-05-06 22:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3927273750,24.5865833562,2.2399776685,-22.3466056876,2
2011-05-06 23:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3570215086,25.2405507597,2.3838883010,-22.8566624588,2
2011-05-07 00:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3192662660,25.8038453609,2.5364550392,-23.2673903218,2
2011-05-01 01:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Near-bottom,psu,-4.2865343094,10.0000521821,10.0000000000,-0.0000521821,2
2011-05-01 02:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Near-bottom,psu,-4.2865343094,10.0001530437,10.0000000000,-0.0001530437,2
2011-05-01 03:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Near-bottom,psu,-4.2865343094,10.0002313589,10.0000000000,-0.0002313589,2
2011-05-01 04:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Near-bottom,psu,-4.2865343094,10.0003229117,10.0000000000,-0.0003229117,2
2011-05-01 05:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Near-bottom,psu,-4.2865343094,10.0004013409,10.0000000000,-0.0004013409,2
2011-05-01 06:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Near-bottom,psu,-4.2865343094,10.0005020885,10.0000000000,-0.0005020885,2
